calculation_run_id,research_method_version,source_row_index,price_column,card_name,card_number,rarity_key,price_used,observed_pull_count,expected_copies_per_pack,ev_contribution_per_pack,ev_share,ev_rank,sim_pack_count,built_at
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,84,Reverse Variant Price ($),Zorua,031/064,common,0.21,29713,0.029713,0.00623973,0.001041220162324103,125,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,85,Price ($),Malamar,034/064,uncommon,0.02,149551,0.149551,0.00299102,0.000499109789993259,167,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,85,Reverse Variant Price ($),Malamar,034/064,uncommon,0.16,29524,0.029524,0.00472384,0.0007882644684294177,153,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,86,Price ($),Munkidori ex,037/064,double rare,0.78,27461,0.027461,0.02141958,0.003574273015741724,65,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,87,Price ($),Persian,049/064,common,0.12,117833,0.117833,0.014139959999999998,0.002359527006209615,83,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,87,Reverse Variant Price ($),Persian,049/064,common,0.18,29489,0.029489,0.005308019999999999,0.000885746249600477,142,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,88,Price ($),Binding Mochi,055/064,uncommon,0.2,150595,0.150595,0.030119,0.00502594023604221,45,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,88,Reverse Variant Price ($),Binding Mochi,055/064,uncommon,0.28,29754,0.029754,0.008331120000000001,0.0013902092107737965,108,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,89,Price ($),Night Stretcher,061/064,uncommon,0.37,149602,0.149602,0.05535274,0.009236679940940372,26,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,89,Reverse Variant Price ($),Night Stretcher,061/064,uncommon,3.39,29636,0.029636,0.10046604,0.01676471040844072,15,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,90,Price ($),Xerosic's Machinations,064/064,uncommon,0.28,150220,0.15022,0.042061600000000005,0.007018795040748797,36,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,90,Reverse Variant Price ($),Xerosic's Machinations,064/064,uncommon,0.34,29561,0.029561,0.010050740000000002,0.0016771612127892323,99,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,91,Price ($),Horsea,067/064,illustration rare,49.64,5523,0.005523,0.27416172000000005,0.04574920879612664,4,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,92,Price ($),Fezandipiti,073/064,illustration rare,13.9,5630,0.00563,0.078257,0.013058700655797176,21,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,93,Price ($),Cufant,076/064,illustration rare,16.1,5499,0.005499,0.08853390000000001,0.014773601057928134,18,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,94,Price ($),Tapu Bulu,006/064,rare,0.14,109608,0.109608,0.01534512,0.0025606313634216286,77,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,94,Reverse Variant Price ($),Tapu Bulu,006/064,rare,0.23,26595,0.026595,0.00611685,0.0010207152472802813,129,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,95,Price ($),Iron Moth,009/064,uncommon,0.17,150041,0.150041,0.02550697,0.004256333438112871,53,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,95,Reverse Variant Price ($),Iron Moth,009/064,uncommon,0.29,29619,0.029619,0.00858951,0.0014333266017094498,105,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,96,Price ($),Cresselia,021/064,rare,0.17,108924,0.108924,0.01851708,0.003089934507321375,71,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,96,Reverse Variant Price ($),Cresselia,021/064,rare,0.18,26212,0.026212,0.00471816,0.0007873166500908035,154,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,97,Price ($),Pecharunt ex,039/064,double rare,5.68,27496,0.027496,0.15617728,0.02606121303853482,9,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,98,Price ($),Fraxure,045/064,common,0.12,117906,0.117906,0.01414872,0.0023609887823797314,82,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,98,Reverse Variant Price ($),Fraxure,045/064,common,0.14,29211,0.029211,0.00408954,0.0006824191916366433,163,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,99,Price ($),Colress's Tenacity,057/064,uncommon,0.3,150952,0.150952,0.045285599999999995,0.0075567820695678165,34,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,99,Reverse Variant Price ($),Colress's Tenacity,057/064,uncommon,0.41,29585,0.029585,0.01212985,0.0020241011046899494,90,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,100,Price ($),Dusclops,069/064,illustration rare,33.67,5723,0.005723,0.19269341,0.032154638684524,5,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,101,Price ($),Zorua,075/064,illustration rare,29.27,5604,0.005604,0.16402908,0.02737143839612824,8,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,102,Price ($),Revavroom ex,081/064,ultra rare,2.04,7033,0.007033,0.01434732,0.0023941290503460646,81,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,103,Price ($),Fezandipiti ex,084/064,ultra rare,11.49,6958,0.006958,0.07994742,0.013340780070578893,20,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,104,Price ($),Colress's Tenacity,087/064,ultra rare,7.33,7069,0.007069,0.051815770000000004,0.00864646778792486,30,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,105,Price ($),Okidogi ex,090/064,special illustration rare,23.27,2968,0.002968,0.06906536,0.011524896966723338,24,1000000,2026-08-23T17:04:35.176994+00:00
e6940d26-49f9-4b46-9625-2c97d5395035,ev_representativeness_v1,106,Price ($),Basic Metal Energy,099/064,hyper rare,34.02,1377,0.001377,0.04684554,0.007817088361669536,33,1000000,2026-08-23T17:04:35.176994+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,0,Price ($),Amarys,170/131,special illustration rare,12.89,845,0.000845,0.01089205,0.0012741102425845284,101,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,1,Price ($),Applin,009/131,common,0.1,87197,0.087197,0.0087197,0.00101999706963008,115,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,1,Reverse Variant Price ($),Applin,009/131,common,0.2,15223,0.015223,0.0030446,0.0003561456332437746,287,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,2,Price ($),Applin,009/131,common,2.39,730,0.00073,0.0017447,0.0002040883158117367,341,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,3,Price ($),Applin,009/131,common,0.41,3338,0.003338,0.0013685799999999999,0.0001600912404732198,356,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,4,Price ($),Area Zero Underdepths,094/131,uncommon,0.21,91158,0.091158,0.01914318,0.0022392957903828287,52,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,4,Reverse Variant Price ($),Area Zero Underdepths,094/131,uncommon,0.26,15440,0.01544,0.0040144,0.0004695891184700154,224,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,5,Price ($),Area Zero Underdepths,094/131,uncommon,0.37,3264,0.003264,0.00120768,0.00014126977545682247,378,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,6,Price ($),Atticus,133/131,ultra rare,0.7,6212,0.006212,0.0043484,0.0005086591577209582,207,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,7,Price ($),Black Belt's Training,096/131,common,0.1,86791,0.086791,0.0086791,0.0010152478373139475,117,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,7,Reverse Variant Price ($),Black Belt's Training,096/131,common,0.16,15270,0.01527,0.0024432000000000004,0.00028579616735899304,321,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,8,Price ($),Black Belt's Training,096/131,common,0.33,3279,0.003279,0.00108207,0.00012657639931816698,395,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,9,Price ($),Black Belt's Training,098/131,common,0.05,87094,0.087094,0.0043546999999999995,0.0005093961075631167,205,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,9,Reverse Variant Price ($),Black Belt's Training,098/131,common,0.18,15431,0.015431,0.00277758,0.00032491065755279626,302,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,10,Price ($),Black Belt's Training,098/131,common,0.29,3231,0.003231,0.0009369899999999998,0.00010960549723874542,431,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,11,Price ($),Bloodmoon Ursaluna,054/131,rare,0.2,36143,0.036143,0.0072286,0.0008455739093693585,136,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,11,Reverse Variant Price ($),Bloodmoon Ursaluna,054/131,rare,0.22,14534,0.014534,0.00319748,0.0003740289494134876,274,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,12,Price ($),Bloodmoon Ursaluna,054/131,rare,0.38,3190,0.00319,0.0012122,0.00014179850772452985,376,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,13,Price ($),Bloodmoon Ursaluna,054/131,rare,8.5,741,0.000741,0.0062985,0.0007367743779103706,154,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,14,Price ($),Brassius,135/131,ultra rare,0.51,6271,0.006271,0.00319821,0.00037411434201424564,272,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,15,Price ($),Briar,100/131,uncommon,0.18,90542,0.090542,0.01629756,0.0019064260745347208,68,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,15,Reverse Variant Price ($),Briar,100/131,uncommon,0.21,15233,0.015233,0.00319893,0.0003741985648533495,271,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,16,Price ($),Briar,100/131,uncommon,0.29,3261,0.003261,0.0009456899999999999,0.0001106231898779167,430,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,17,Price ($),Bronzor,066/131,common,0.04,87061,0.087061,0.00348244,0.00040736247751213637,255,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,17,Reverse Variant Price ($),Bronzor,066/131,common,0.13,15554,0.015554,0.00202202,0.00023652814600656148,332,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,18,Price ($),Bronzor,066/131,common,0.23,3171,0.003171,0.00072933,8.53142267272161e-05,448,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,19,Price ($),Bronzor,066/131,common,1.09,698,0.000698,0.00076082,8.89978061763544e-05,447,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,20,Price ($),Budew,004/131,common,0.18,86564,0.086564,0.015581519999999998,0.0018226664610459628,70,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,20,Reverse Variant Price ($),Budew,004/131,common,0.26,15241,0.015241,0.003962660000000001,0.0004635367716710819,227,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,21,Price ($),Budew,004/131,common,3.4,760,0.00076,0.002584,0.00030226641145040845,316,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,22,Price ($),Budew,004/131,common,0.98,3293,0.003293,0.00322714,0.0003774984624799037,270,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,23,Price ($),Buneary,083/131,common,0.07,87021,0.087021,0.00609147,0.0007125568023830571,159,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,23,Reverse Variant Price ($),Buneary,083/131,common,0.14,15231,0.015231,0.00213234,0.00024943295657591484,329,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,24,Price ($),Buneary,083/131,common,1.27,737,0.000737,0.00093599,0.00010948852107332345,432,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,25,Price ($),Buneary,083/131,common,0.37,3282,0.003282,0.00121434,0.0001420488367185329,374,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,26,Price ($),Carmine,103/131,uncommon,0.17,90815,0.090815,0.01543855,0.0018059423786755818,73,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,26,Reverse Variant Price ($),Carmine,103/131,uncommon,0.17,15356,0.015356,0.00261052,0.00030536861935739944,311,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,27,Price ($),Carmine,103/131,uncommon,0.37,3266,0.003266,0.00120842,0.00014135633781923475,377,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,28,Price ($),Cornerstone Mask Ogerpon ex,160/131,special illustration rare,13.13,816,0.000816,0.010714079999999999,0.0012532919944243776,102,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,29,Price ($),Crispin,105/131,uncommon,0.21,90540,0.09054,0.019013399999999996,0.0022241146236343635,55,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,29,Reverse Variant Price ($),Crispin,105/131,uncommon,0.25,15512,0.015512,0.003878,0.00045363356950645664,229,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,30,Price ($),Crispin,105/131,uncommon,0.47,3258,0.003258,0.00153126,0.00017912092306406828,351,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,31,Price ($),Drakloak,072/131,common,0.21,86878,0.086878,0.01824438,0.002134157612901549,57,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,31,Reverse Variant Price ($),Drakloak,072/131,common,0.22,15096,0.015096,0.00332112,0.0003884918825062618,266,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,32,Price ($),Drakloak,072/131,common,2.86,764,0.000764,0.00218504,0.00025559760049365343,325,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,33,Price ($),Drakloak,072/131,common,1.64,3285,0.003285,0.0053874,0.0006301973935944003,174,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,34,Price ($),Drayton,172/131,special illustration rare,14.99,835,0.000835,0.012516649999999999,0.0014641497209290845,92,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,35,Price ($),Duraludon,069/131,common,0.06,87421,0.087421,0.00524526,0.0006135704014413194,179,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,35,Reverse Variant Price ($),Duraludon,069/131,common,0.2,15387,0.015387,0.0030774,0.0003599824514696157,281,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,36,Price ($),Duraludon,069/131,common,2.19,729,0.000729,0.00159651,0.00018675361785785278,346,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,37,Price ($),Duraludon,069/131,common,0.3,3214,0.003214,0.0009641999999999999,0.00011278841869987763,425,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,38,Price ($),Dusknoir,037/131,rare,0.26,35795,0.035795,0.009306700000000001,0.001088662078732785,113,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,38,Reverse Variant Price ($),Dusknoir,037/131,rare,0.27,14730,0.01473,0.003977100000000001,0.0004652259074997754,225,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,39,Price ($),Dusknoir,037/131,rare,10.08,682,0.000682,0.00687456,0.0008041596677633591,140,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,40,Price ($),Dusknoir,037/131,rare,0.56,3213,0.003213,0.00179928,0.00021047287492046863,338,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,41,Price ($),Duskull,035/131,common,0.19,86638,0.086638,0.016461220000000002,0.001925570393767683,64,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,41,Reverse Variant Price ($),Duskull,035/131,common,0.24,15361,0.015361,0.0036866399999999997,0.0004312490104913056,240,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,42,Price ($),Duskull,035/131,common,2.48,770,0.00077,0.0019096,0.00022337768548982197,335,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,43,Price ($),Duskull,035/131,common,0.98,3327,0.003327,0.00326046,0.0003813961083117642,268,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,44,Price ($),Eevee,074/131,common,0.24,87304,0.087304,0.02095296,0.0024509969150402285,44,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,44,Reverse Variant Price ($),Eevee,074/131,common,0.3,15232,0.015232,0.004569599999999999,0.0005345342855123011,196,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,45,Price ($),Eevee,074/131,common,19.88,1255,0.001255,0.024949399999999997,0.0029184851415792645,32,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,46,Price ($),Eevee,074/131,common,1.51,3190,0.00319,0.0048169,0.0005634624912211581,192,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,47,Price ($),Eevee ex,167/131,special illustration rare,186.21,1365,0.001365,0.25417665,0.029732609856805908,9,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,48,Price ($),Eri,136/131,ultra rare,0.95,6218,0.006218,0.005907099999999999,0.0006909899067642057,163,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,49,Price ($),Exeggutor,002/131,uncommon,0.05,90696,0.090696,0.0045348,0.0005304635149556162,198,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,49,Reverse Variant Price ($),Exeggutor,002/131,uncommon,0.25,15282,0.015282,0.0038205,0.00044690743999469256,230,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,50,Price ($),Exeggutor,002/131,uncommon,10.42,730,0.00073,0.007606600000000001,0.0008897908998988689,132,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,51,Price ($),Exeggutor,002/131,uncommon,0.4,3248,0.003248,0.0012992000000000001,0.00015197543411624254,364,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,52,Price ($),Explorer's Guidance,107/131,uncommon,0.22,90488,0.090488,0.01990736,0.002328686636475001,49,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,52,Reverse Variant Price ($),Explorer's Guidance,107/131,uncommon,0.22,15543,0.015543,0.00341946,0.0003999953186138598,262,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,53,Price ($),Explorer's Guidance,107/131,uncommon,0.29,3355,0.003355,0.0009729499999999999,0.00011381196014731999,424,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,54,Price ($),Fan Rotom,085/131,common,0.17,87175,0.087175,0.014819750000000001,0.001733557527512458,79,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,54,Reverse Variant Price ($),Fan Rotom,085/131,common,0.24,15311,0.015311,0.00367464,0.0004298452965062418,241,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,55,Price ($),Fan Rotom,085/131,common,2.21,768,0.000768,0.00169728,0.0001985413060474262,343,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,56,Price ($),Fan Rotom,085/131,common,0.39,3176,0.003176,0.00123864,0.00014489135753828714,370,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,57,Price ($),Fezandipiti,045/131,rare,0.12,36262,0.036262,0.00435144,0.000509014765263841,206,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,57,Reverse Variant Price ($),Fezandipiti,045/131,rare,0.21,14748,0.014748,0.00309708,0.0003622845424051203,277,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,58,Price ($),Fezandipiti,045/131,rare,6.02,700,0.0007,0.004214,0.0004929375610882435,217,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,59,Price ($),Fezandipiti,045/131,rare,0.3,3317,0.003317,0.0009950999999999998,0.00011640298221141695,417,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,60,Price ($),Gholdengo ex,164/131,special illustration rare,50.76,848,0.000848,0.043044479999999996,0.005035178212983311,18,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,61,Price ($),Giacomo,138/131,ultra rare,0.5,6167,0.006167,0.0030835,0.0003606960060786898,279,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,62,Price ($),Glaceon,025/131,rare,0.39,36247,0.036247,0.01413633,0.001653613676539765,84,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,62,Reverse Variant Price ($),Glaceon,025/131,rare,0.42,14521,0.014521,0.00609882,0.0007134165771989086,158,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,63,Price ($),Glaceon,025/131,rare,1.08,3200,0.0032,0.003456,0.0004042696276983791,261,1000000,2026-08-23T17:56:15.177207+00:00
25bf50bf-bd10-40b0-bf34-df74cba05dc3,ev_representativeness_v1,64,Price ($),Glaceon,025/131,rare,28.22,771,0.000771,0.02175762,0.0025451229563086823,41,1000000,2026-08-23T17:56:15.177207+00:00
