canonical_card_id,card_variant_id,card_name,card_number,set_id,set_name,era,raw_rarity,canonical_treatment,printing_type,special_type,edition,modeled_probability,expected_packs,log_expected_packs,information_bits,calculation_run_id,model_source,model_version,probability_role
90abc83f-1ff4-4a48-b437-7eff9f310b27,64c775e2-93af-46ab-94c6-e5eb4df3ac33,Iono's Tadbulb,52,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.013148,76.057195010648,4.331485623180164,6.249012828243864,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
d644d5ad-0030-45dd-b10f-100d40f157a4,019c1aa2-31c9-411b-9cba-3ec19f8fb417,Lillie's Ribombee,67,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Rare,rare,reverse-holo,,,0.012621,79.23302432453846,4.3723931857056435,6.308029965834228,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
746c942f-a02b-422e-a310-e1d291cdcd25,035350a7-057a-4857-aa29-d637da61e4d8,Regirock,82,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Rare,rare,reverse-holo,,,0.012676,78.88923950773115,4.368044837153462,6.30175662494194,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
7e6ee7f3-c147-47c1-9dba-0b0cf2ede378,38da97ed-4c4c-4a49-8e7b-a34bc1395a6c,Galarian Stunfisk,106,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.013328,75.03001200480192,4.31788819355765,6.2293958839586265,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
715e59cc-da98-4a03-a881-61890f4af274,14d5d1d3-2ce2-4ea0-9e2e-7635599d779a,Hop's Rookidee,133,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.013338,74.9737591842855,4.3171381747720226,6.228313835576028,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
6d60730c-ff8d-4216-a5f7-1a7f0e5e7db8,84eef555-b57f-403e-916f-4b07af6388c1,Postwick,154,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Uncommon,uncommon,reverse-holo,,,0.013392,74.67144563918758,4.3130977652350175,6.222484756773831,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
63e83f8d-0861-4374-b0db-ff57a60af169,407eda21-84c2-40c4-86d4-f90a908ba2e8,Dudunsparce ex,121,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012444,80.36001285760206,4.386516699946746,6.328405889789792,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a100ade6-2bc0-4d00-86c9-1a8a82dbb4c1,a7ee0cbc-0e69-4e18-9471-722588664989,Salamence ex,114,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012336,81.06355382619974,4.395233462161164,6.34098151940914,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
79d9e21b-8689-49cd-be6b-b863887262d2,5e8c7254-6890-4ab5-8cb8-433b7a5dab1d,Volcanion ex,31,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012293,81.34710811030668,4.398725284296933,6.346019153888081,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
cf97fe4f-457c-41b8-b710-b885c854dfd7,115a7116-e267-4351-a276-70b2fb3fc9c2,Reshiram ex,30,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012474,80.1667468334135,4.384108800878206,6.324932025744648,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
1b0f5157-a2c7-43ce-bdb8-ff8fd0ad3e8a,98962eb3-7fed-4e3e-8221-9ab54f692a56,Hop's Zacian ex,111,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012354,80.94544277157196,4.39377538170843,6.338877953970764,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
0f5db250-ff5a-40a5-b463-23e56fb8f5d1,3ab0b310-8901-4ddd-be72-8131993f8747,Brock's Scouting,179,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.005899,169.52025767079166,5.132972433961199,7.405313875495574,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
cc5e60ab-84bf-4b44-861e-1db931458f96,7921054c-4120-4ae5-bec9-f67ba295cd02,Mamoswine ex,174,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.005777,173.10022503029253,5.153870762183009,7.435463789984048,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
35cacfe8-71fb-42ab-9030-a856059d4112,e27058d5-6283-4a9f-ac8e-d1b609691f06,Volcanion ex,171,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.006001,166.63889351774702,5.115829156974761,7.380581354802654,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
e5f50425-5c00-4c71-813e-e8e5ff88012a,e8d68e91-7cbc-40ce-a2cd-527f59c4c763,Lillie's Clefairy ex,173,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.005954,167.95431642593215,5.123692016388552,7.391925063086138,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
031ef29c-46d5-498e-a0ca-9d6dbb9fe711,19f98537-df7c-42c8-ab44-35004b3f924b,Iono's Kilowattrel,163,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Illustration Rare,illustration_rare,holo,,,0.007625,131.14754098360655,4.876322956488662,7.035046947099201,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a4dd8792-55b9-40ee-9141-79f4cd44dcfa,dc9450a1-2548-4ec2-a4db-bb54bd3820c6,Swinub,165,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Illustration Rare,illustration_rare,holo,,,0.007509,133.17352510320947,4.89165297786439,7.057163492914686,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
3d35a277-2a15-4d2a-bcf8-345928e6f257,76db932f-4933-4d08-bdc6-97e31bec715a,Maractus,160,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Illustration Rare,illustration_rare,holo,,,0.007421,134.75272874275706,4.9034414599941405,7.074170677622885,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
4cb766ec-6435-4c22-8ddd-76b0c1d28420,e4d37898-c561-4b7b-85e2-d88e1caf71e1,N's Reshiram,167,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Illustration Rare,illustration_rare,holo,,,0.007658,130.58239749281796,4.8720044259270345,7.028816624474014,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a7875e95-a202-4de0-af20-acafb64e4350,f4e9ff3a-400b-48ee-99ee-fe3f5ef4208a,Salamence ex,187,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Special Illustration Rare,special_illustration_rare,holo,,,0.001963,509.42435048395316,6.233281363687813,8.992724111858003,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
15f9efec-1d54-4633-a549-0cb43e7310d7,c6d68571-c6f6-4f50-8c44-c7695a9ea8ae,N's Zoroark ex,185,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Special Illustration Rare,special_illustration_rare,holo,,,0.001918,521.376433785193,6.256472302520891,9.026181564306043,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
bd73297d-7838-4580-94d9-25b250692014,e413e00d-6502-4b50-a92e-a489715ae094,Iono's Bellibolt ex,188,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Hyper Rare,hyper_rare,holo,,,0.002511,398.24771007566704,5.987074198806689,8.637522256052675,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
8b830269-0a3e-458b-9159-17efc8160a04,1cb2750e-a738-41cd-be9f-9c2c56b50124,Redeemable Ticket,156,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Uncommon,uncommon,reverse-holo,,,0.013401,74.62129691814044,4.312425947944046,6.2215155292997615,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
d4832239-3e1d-4f7f-828f-59530b4fa272,3b3aaad0-abac-4e7e-8cc4-97cccd46ace0,Accelgor,13,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Uncommon,uncommon,reverse-holo,,,0.013456,74.31629013079667,4.308330175751545,6.21560657906903,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
65621edd-195f-4c92-85dd-bb316e3e9f5a,82e5a8bb-d3f0-427f-a857-99ab14573ecf,Octillery,34,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Uncommon,uncommon,reverse-holo,,,0.013333,75.00187504687618,4.317513113848816,6.228854758322753,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
09f1ee38-8a77-4e27-8a78-b22613526fec,c9490af2-6007-4cfe-a655-5b67b3ae6bdc,Mr. Mime,58,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.013492,74.11799584939223,4.305658361782733,6.211751966306047,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a3ed61f2-c90c-40e2-aa55-a627dc50f68a,1489c0e6-7721-4235-b963-8c1f72dc2f62,Dhelmise,70,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.013268,75.3693096171239,4.322400157897331,6.235905272536152,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
c13dfcac-e247-41e4-bc0f-09bab17139df,c5638d2b-87b4-4d8d-a97c-837bb5420cab,N's Zorua,97,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.013287,75.26153383005945,4.320969165372966,6.2338407867177015,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
ad61cad7-5bdc-4a30-ab45-bb1d1da6211a,51576409-8312-4441-87be-f0939b4ff326,Audino,124,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.01308,76.45259938837921,4.336670932953084,6.256493648938729,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
2b46f966-8a2a-4928-909d-94a8dab0edb3,e0b2c86b-7294-436b-aa8f-9cc76fcddacc,Black Belt's Training,145,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Common,common,reverse-holo,,,0.013387,74.69933517591694,4.313471192178376,6.2230234979731485,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a051e9f3-cba7-4496-9101-4bd7da8dde61,3904071c-797d-4626-a05f-0c9db347d4d3,Super Potion,158,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Uncommon,uncommon,reverse-holo,,,0.013418,74.52675510508273,4.311158189841441,6.219686540972087,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
123df08d-fa80-4d57-9ef0-118336e38ad5,331d9085-debc-4df0-9bdf-d180e4b3ce64,Iono's Bellibolt ex,53,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012227,81.78621084485155,4.404108657820084,6.3537857201731835,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
bd9e2cfd-941a-4709-88de-bbf2cdb9388d,933cd5c1-1b4e-4ce5-968a-935bf8bd2db8,Tapu Koko ex,51,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012408,80.59316569954868,4.389413853107899,6.332585598288083,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
ae7a7272-35b4-4569-9a05-e651593e942f,be2c17d1-73fc-48ea-9f9d-d3c0f8dacccc,Lillie's Clefairy ex,56,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012262,81.55276463872126,4.401250229641641,6.3496618800154065,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
c245ecb6-dfff-4cef-b810-5e4aac40689d,3da1e36f-674b-463b-b779-0ab533d126fc,Mimikyu ex,69,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012318,81.18201006656925,4.396693671717285,6.3430881564944155,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
9d7eba5a-536a-40a6-a3d7-e260aa5032be,01bc634a-3b92-42f9-9540-b70fff72add7,Mamoswine ex,79,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Double Rare,double_rare,holo,,,0.012589,79.43442688061006,4.374931862198014,6.311692501820194,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
844c48b9-8bf5-4c26-82f6-464e4426d83f,f8597715-007c-44e4-bbc0-20e780ccd109,Dudunsparce ex,178,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.006007,166.47244880972198,5.114829823114112,7.379139620797704,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
418c0db2-bfe6-4bf4-aa47-71aecc1a48ad,939a0908-ab2a-4a0d-aa94-2efbcf7d20c2,Ruffian,181,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.006047,165.371258475277,5.108192997691061,7.369564705672622,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
269d9b3c-494f-4c22-9c70-be7edb38976e,34bceb6a-0dc8-4d4f-a27b-b986b71cad73,Iris's Fighting Spirit,180,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.005976,167.33601070950468,5.120003831151621,7.386604136534937,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
1b809089-43f9-4bbd-b633-7955228c241b,e7e89ce3-31f8-43d4-a70b-2b07e58daaec,Hop's Zacian ex,176,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Ultra Rare,ultra_rare,holo,,,0.005933,168.54879487611663,5.1272252917056305,7.397022501864183,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
842e3844-c22d-4cf3-8704-91f5f333634b,b2889186-47bc-4687-a231-37feab52e599,Lycanroc,166,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Illustration Rare,illustration_rare,holo,,,0.007668,130.41210224308816,4.870699453798739,7.0269339476560235,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
5e06b108-5dc3-4292-ae50-81d43c20190a,6e1ee10a-e9d2-41b9-8d66-7794b955c1ee,Wailord,162,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Illustration Rare,illustration_rare,holo,,,0.007588,131.78703215603585,4.881187226909369,7.042064605912699,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
58614dd9-5e85-4318-bf6d-3f51b78ec571,c4cdc7ff-121e-4b24-86d6-9321caaa0339,Articuno,161,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Illustration Rare,illustration_rare,holo,,,0.007547,132.50298131707964,4.886605145679406,7.049881010454169,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
51b0bd04-011d-45a8-a603-ae5b24dc311f,154deb12-e7a4-4951-b3b8-6f1f1a35c437,Hop's Zacian ex,186,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Special Illustration Rare,special_illustration_rare,holo,,,0.001883,531.0674455655868,6.274889029307122,9.052751284709945,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
fedb2822-8f5c-49b2-b151-ee8cf5bb11b2,d444af1d-03d8-48d1-a9f3-b0cbf35cc4c7,Volcanion ex,182,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Special Illustration Rare,special_illustration_rare,holo,,,0.001957,510.98620337250895,6.2363425905681975,8.99714052869737,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
b77325d3-968c-44e9-b247-a990893dffd1,931a12c7-8dec-43e6-b018-b4f41909ffae,Spiky Energy,190,142d3869-9d39-48b6-a810-751af2aac748,Journey Together,Scarlet and Violet,Hyper Rare,hyper_rare,holo,,,0.002423,412.7115146512588,6.0227488371477484,8.688989879872828,8e7fc276-b889-4d2d-bdf6-c28a2af0c3df,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
602e2d71-9881-419f-a7b4-78fad214f1d4,6f5d71d0-f7ca-41dc-a159-e57caf06cbfa,Grubbin,2,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103876,9.626862797951404,2.2645573988973884,3.267065729197672,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
23b3dcc3-d3e8-4197-a17d-2226b3fd7589,425fc778-ebc4-40c2-b2ce-d297fd4d259d,Jynx,32,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.1039,9.624639076034649,2.2643263808769554,3.2667324406452374,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
73db0fbd-f5d1-4df4-8967-9302594b4b2e,85507e8a-fba2-40d8-a029-381d00b28f94,Mandibuzz,50,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103989,9.616401734798874,2.263470154665493,3.265497167336082,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
bb9a4078-1fe3-4716-96ab-5ec0d7301534,e9aaccff-02d2-4d56-99a0-964952298ac9,Mabosstiff,58,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103807,9.633261726087836,2.2652218731445704,3.2680243628988803,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
ee704055-cb5e-4dd7-b0a5-59b5867fb9b9,2f6e74c2-603a-4c14-a3ee-9fa10703051f,Nickit,53,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103988,9.616494210870485,2.2634797711134658,3.2655110409378834,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
bca76a9c-1b79-4d62-8d4b-d0f63a8a4bc0,a01d757a-366d-4fc2-8f08-680e1f46ea8c,Sizzlipede,9,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103611,9.651484880948935,2.26711177718702,3.270750918088678,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
c0180305-baf1-4af9-9d25-2f9a878de1b0,af7cf68f-c236-416a-a282-b9a9f3f3e099,Charcadet,11,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103842,9.630014830222839,2.26488476581122,3.267538019820808,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
7022249d-8857-452c-99f2-db9aa6db0349,446ebac1-9fb7-4cbb-81f1-13453c325703,Wailmer,15,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103588,9.653627833339769,2.2673337859814104,3.2710712090753793,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
53fee831-6223-4a3e-a7db-b1ce8f40cb01,1272d687-63b7-4b7e-af39-b1dd3684befb,Popplio,18,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103622,9.650460326957596,2.267005616488576,3.2705977605754954,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
0a29d227-8cf8-474e-ad0a-8a00365fb178,f07b19aa-b4d9-4f51-9065-c4a255424f0b,Electrike,23,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103976,9.617604062475957,2.2635951757028496,3.265677534566683,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
46ada51c-d3e1-4e13-a18e-6d6df3b146de,a2e4b62e-10e0-48c5-b643-e42caa848b1b,Brionne,19,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103973,9.617881565406403,2.2636240289312877,3.265719160976264,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
a4e8b108-68e3-4231-b064-9c220fcc1525,86667987-4336-464e-a937-a238bb36d968,Finizen,21,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103772,9.636510812165131,2.2655590941575987,3.2685108699820598,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
22b2c8d6-6dca-49a0-a032-d22d033f1503,f9dfcee2-704b-4355-a777-a3c61fd35a0e,Charjabug,25,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.104016,9.613905552991847,2.263210545520024,3.2651226305093446,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
033005eb-ccae-464a-b02e-247e689ef231,1024593e-724b-499c-9636-47e6d825a460,Shuppet,33,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103831,9.631035047336537,2.2649907015853485,3.267690852836796,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
c3b75ffe-f7b9-4ccf-ad7f-f954553240d6,33605f3b-63ba-484f-af8b-cf629fe480da,Litwick,36,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103675,9.645526886906197,2.266494272849692,3.269860047643488,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
07e30ce6-ec14-4268-a0e9-95c0b9761b34,6aaba243-3c5b-4729-84a7-2740f5f6e9fc,Poltchageist,5,472f851c-2e41-4c80-b6fc-8478d1d92730,Pitch Black,Mega Evolution,Common,common,non-holo,,,0.103963,9.618806690841934,2.2637202123724207,3.265857924349802,f1873904-03e2-4a39-8547-e2674b2a3d5d,monte_carlo_exact_variant_frequency_v1,exact_variant_pull_frequency_v1,derived pack-presence result
