benchmark_row_id,canonical_card_id,card_variant_id,target_card_name,target_set_name,target_card_number,target_treatment,listing_item_id,listing_title,category_id,condition,condition_id,localized_aspects_json,buying_options_json,seller_id,image_url,item_url,price_json,shipping_json,gold_label,reviewer_notes,review_status,partition,reviewer_1_label,reviewer_1_confidence,reviewer_1_note,reviewer_1_id,reviewer_1_at,reviewer_2_label,reviewer_2_confidence,reviewer_2_note,reviewer_2_id,reviewer_2_at,adjudicated_label,adjudicator_id,adjudicated_at,adjudication_note
D2-0566,6a980108-6683-4461-ac9a-c81a27326dee,129a7668-0ba7-4f77-8585-3847e6c3d342,Team Rocket's Mewtwo ex,Destined Rivals,231,special_illustration_rare,v1|128004642528|0,Pokemon Team Rocket’s Mewtwo ex 231/182 (SIR) - Destined Rivals - Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",krobinson98,https://i.ebayimg.com/images/g/1DAAAeSw8KNqbVJU/s-l225.jpg,https://www.ebay.com/itm/128004642528?_skw=Team+Rocket%27s+Mewtwo+ex+231+Destined+Rivals+Pokemon+card&hash=item1dcdabd6e0:g:1DAAAeSw8KNqbVJU,"{""value"": ""550.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0568,6a980108-6683-4461-ac9a-c81a27326dee,129a7668-0ba7-4f77-8585-3847e6c3d342,Team Rocket's Mewtwo ex,Destined Rivals,231,special_illustration_rare,v1|137597111460|0,Team Rocket's Mewtwo ex #231 2025 Pokemon Destined Rivals,,Ungraded,4000,[],"[""FIXED_PRICE""]",ev610512,https://i.ebayimg.com/images/g/m7EAAeSwMwFqdkN6/s-l225.jpg,https://www.ebay.com/itm/137597111460?_skw=Team+Rocket%27s+Mewtwo+ex+231+Destined+Rivals+Pokemon+card&hash=item20096d4ca4:g:m7EAAeSwMwFqdkN6,"{""value"": ""475.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""5.17"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0570,6a980108-6683-4461-ac9a-c81a27326dee,129a7668-0ba7-4f77-8585-3847e6c3d342,Team Rocket's Mewtwo ex,Destined Rivals,231,special_illustration_rare,v1|137715635796|0,Pokemon 2025 Team Rocket's Mewtwo ex 231/182 SIR Destined Rivals GEM MINT PSA 10,,Graded,2750,[],"[""FIXED_PRICE""]",jabberwocky*1974,https://i.ebayimg.com/images/g/or0AAeSwzjZqoKlY/s-l225.jpg,https://www.ebay.com/itm/137715635796?_skw=Team+Rocket%27s+Mewtwo+ex+231+Destined+Rivals+Pokemon+card&hash=item20107dd654:g:or0AAeSwzjZqoKlY,"{""value"": ""1049.95"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0576,740ad74c-8c0c-411f-9ec7-2c734210b8f1,e8c344f6-9bee-4ad6-8356-63ee4e2988cf,Arbok,Temporal Forces,101,common,v1|156452864205|457555881471,Pokemon TCG - Temporal Forces: Choose Your Card! - All Holos/Reverse Holos! NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",overstackedcards,https://i.ebayimg.com/images/g/WAsAAOSw839oSo9r/s-l225.jpg,https://www.ebay.com/itm/156452864205?_skw=Arbok+101+Temporal+Forces+Pokemon+card&hash=item246d5140cd:g:WAsAAOSw839oSo9r,"{""value"": ""1.49"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0577,740ad74c-8c0c-411f-9ec7-2c734210b8f1,e8c344f6-9bee-4ad6-8356-63ee4e2988cf,Arbok,Temporal Forces,101,common,v1|800623792108|0,2X - Arbok 101/162 Common Temporal Forces Pokemon Near Mint TWO TOTAL - PLAYSET,,Ungraded,4000,[],"[""AUCTION"", ""BEST_OFFER""]",squashy_cards,https://i.ebayimg.com/images/g/lYgAAeSwVDJqbslc/s-l225.jpg,https://www.ebay.com/itm/800623792108?_skw=Arbok+101+Temporal+Forces+Pokemon+card&hash=itemba68e58fec:g:lYgAAeSwVDJqbslc,{},"[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0579,740ad74c-8c0c-411f-9ec7-2c734210b8f1,e8c344f6-9bee-4ad6-8356-63ee4e2988cf,Arbok,Temporal Forces,101,common,v1|128058127725|0,Arbok 101/162 Common Temporal Forces Pokemon Reverse Holo Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",silverwing_tcg,https://i.ebayimg.com/images/g/YQwAAeSwjh5qmHfO/s-l225.jpg,https://www.ebay.com/itm/128058127725?_skw=Arbok+101+Temporal+Forces+Pokemon+card&hash=item1dd0dbf56d:g:YQwAAeSwjh5qmHfO,"{""value"": ""1.79"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0582,740ad74c-8c0c-411f-9ec7-2c734210b8f1,e8c344f6-9bee-4ad6-8356-63ee4e2988cf,Arbok,Temporal Forces,101,common,v1|137723275403|0,Arbok 101/162 Common Temporal Forces Pokemon Reverse Holo Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE""]",samscollectablespnw,https://i.ebayimg.com/images/g/4bYAAeSwXFVqo1IL/s-l225.jpg,https://www.ebay.com/itm/137723275403?_skw=Arbok+101+Temporal+Forces+Pokemon+card&hash=item2010f2688b:g:4bYAAeSwXFVqo1IL,"{""value"": ""1.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0583,740ad74c-8c0c-411f-9ec7-2c734210b8f1,e8c344f6-9bee-4ad6-8356-63ee4e2988cf,Arbok,Temporal Forces,101,common,v1|147566392131|0,SV05: Temporal Forces 101/162 Arbok Reverse Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",cliffbarz,https://i.ebayimg.com/images/g/VVsAAeSwxfNqpCai/s-l225.jpg,https://www.ebay.com/itm/147566392131?_skw=Arbok+101+Temporal+Forces+Pokemon+card&hash=item225ba47343:g:VVsAAeSwxfNqpCai,"{""value"": ""1.50"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0588,75720435-3807-46b6-b3da-5e1c53b77822,9ad0c133-f133-45ab-9b3f-494199354e20,Mega Darkrai ex,Pitch Black,116,special_illustration_rare,v1|137544768498|0,2026 Pokemon Mega Darkrai EX SIR 116/084 Me05: Pitch Black NM/M+,,Ungraded,4000,[],"[""FIXED_PRICE""]",boink2004,https://i.ebayimg.com/images/g/mYwAAeSwP19qYond/s-l225.jpg,https://www.ebay.com/itm/137544768498?_skw=Mega+Darkrai+ex+116+Pitch+Black+Pokemon+card&hash=item20064e9bf2:g:mYwAAeSwP19qYond,"{""value"": ""210.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""9.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0589,75720435-3807-46b6-b3da-5e1c53b77822,9ad0c133-f133-45ab-9b3f-494199354e20,Mega Darkrai ex,Pitch Black,116,special_illustration_rare,v1|188705689792|0,2026 pokemon mega darkrai ex #116/084,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",zfer_us_hlems2j,https://i.ebayimg.com/images/g/pTwAAeSwvA9qaDNd/s-l225.jpg,https://www.ebay.com/itm/188705689792?_skw=Mega+Darkrai+ex+116+Pitch+Black+Pokemon+card&hash=item2befbc50c0:g:pTwAAeSwvA9qaDNd&amdata=enc%3AAQALAAABEACCtXRWQnOEpyOqnQQ8KGYR4UgHrNSLlc18V2Kth5Or%2F02kaVi71yafogSv5vj%2BilD1KOEv8gI1f4o%2Fal1jY4bHZc4AW3LhnypB%2BgECbDYghGYpKeV5p10c84iycfSUIA5EySdfwWqPfsaD3DaTh4W9H4sfJqS0LO7dxO9Gmap5YdYEa4DQfOLAZ5h9SFKWoQeTevN%2FT01DEhEp256yGKf2hFkcZYlE8e9kS3fmZ1pVdV9d8L5s3TZNNr%2BtT8Zrz4nImsqgvhzPJmtZDlN0%2F8ixKt91kfEzi7DiEhFW22VuvqtpVOPPHMJrprX9cpOfi5ov5YG5jOziHhzgyFRObD5AWfojF4wUaJ9rq1LvpJ42,"{""value"": ""275.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""7.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0593,75720435-3807-46b6-b3da-5e1c53b77822,9ad0c133-f133-45ab-9b3f-494199354e20,Mega Darkrai ex,Pitch Black,116,special_illustration_rare,v1|336781872486|0,Mega Darkrai EX SIR Pitch Black Chase Card,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",hjacardz,https://i.ebayimg.com/images/g/RvMAAeSww-FqnZ0V/s-l225.jpg,https://www.ebay.com/itm/336781872486?_skw=Mega+Darkrai+ex+116+Pitch+Black+Pokemon+card&hash=item4e69c38d66:g:RvMAAeSww-FqnZ0V,"{""value"": ""230.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0594,75720435-3807-46b6-b3da-5e1c53b77822,9ad0c133-f133-45ab-9b3f-494199354e20,Mega Darkrai ex,Pitch Black,116,special_illustration_rare,v1|227484808412|0,Mega Darkest EX 116/084 Pitch Black SIR Art English,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",cellis1986,https://i.ebayimg.com/images/g/cPQAAeSwpEtqh6fd/s-l225.jpg,https://www.ebay.com/itm/227484808412?_skw=Mega+Darkrai+ex+116+Pitch+Black+Pokemon+card&hash=item34f726b4dc:g:cPQAAeSwpEtqh6fd,"{""value"": ""219.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0595,75720435-3807-46b6-b3da-5e1c53b77822,9ad0c133-f133-45ab-9b3f-494199354e20,Mega Darkrai ex,Pitch Black,116,special_illustration_rare,v1|227495986384|0,Mega Darkai Ex 116/084 SIR Pitch Black,,Ungraded,4000,[],"[""FIXED_PRICE""]",nismoserspecv,https://i.ebayimg.com/images/g/bJQAAeSwfPFqkkLf/s-l225.jpg,https://www.ebay.com/itm/227495986384?_skw=Mega+Darkrai+ex+116+Pitch+Black+Pokemon+card&hash=item34f7d144d0:g:bJQAAeSwfPFqkkLf,"{""value"": ""275.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""6.99"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0603,77b44a76-26f7-4fa0-a548-c29870a7bb68,63f84d31-df83-456f-bd4c-e59b7e2ba541,Crustle,Paradox Rift,183,illustration_rare,v1|137540028368|0,Crustle - Holo 183/182 NM SV04: Paradox Rift Pokemon Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",pntpoke,https://i.ebayimg.com/images/g/-T0AAeSwP19qYNTd/s-l225.jpg,https://www.ebay.com/itm/137540028368?_skw=Crustle+183+Paradox+Rift+Pokemon+card&hash=item20060647d0:g:-T0AAeSwP19qYNTd,"{""value"": ""8.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0604,77b44a76-26f7-4fa0-a548-c29870a7bb68,63f84d31-df83-456f-bd4c-e59b7e2ba541,Crustle,Paradox Rift,183,illustration_rare,v1|156323652674|458638519077,Pokemon Paradox Rift - Choose Your Card! - Holo/Reverse Holo - NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",overstackedcards,https://i.ebayimg.com/images/g/2REAAOSw5kpoW5wO/s-l225.jpg,https://www.ebay.com/itm/156323652674?_skw=Crustle+183+Paradox+Rift+Pokemon+card&hash=item24659da442:g:2REAAOSw5kpoW5wO,"{""value"": ""13.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0608,77b44a76-26f7-4fa0-a548-c29870a7bb68,63f84d31-df83-456f-bd4c-e59b7e2ba541,Crustle,Paradox Rift,183,illustration_rare,v1|188692922588|0,Crustle 183/182 Illustration Rare Paradox Rift Pokemon Holo Lightly Played,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",jamesbrr,https://i.ebayimg.com/images/g/wfkAAeSw5eRqZAEL/s-l225.jpg,https://www.ebay.com/itm/188692922588?_skw=Crustle+183+Paradox+Rift+Pokemon+card&hash=item2beef980dc:g:wfkAAeSw5eRqZAEL,"{""value"": ""5.59"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""1.36"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0611,77b44a76-26f7-4fa0-a548-c29870a7bb68,63f84d31-df83-456f-bd4c-e59b7e2ba541,Crustle,Paradox Rift,183,illustration_rare,v1|147403405631|0,Pokemon - Crustle - 183/182 SV04: Paradox Rift - Illustration Rare - NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",db-decks,https://i.ebayimg.com/images/g/ETQAAeSwQMRqQX27/s-l225.jpg,https://www.ebay.com/itm/147403405631?_skw=Crustle+183+Paradox+Rift+Pokemon+card&hash=item2251ed793f:g:ETQAAeSwQMRqQX27,"{""value"": ""7.49"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-19T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0615,77b44a76-26f7-4fa0-a548-c29870a7bb68,63f84d31-df83-456f-bd4c-e59b7e2ba541,Crustle,Paradox Rift,183,illustration_rare,v1|168631787725|0,Crustle 183 182 Illustration Rare SV04: Paradox Rift 183/182 Holo NM,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",gem.state.gems,https://i.ebayimg.com/images/g/EscAAeSw6RlqiRnT/s-l225.jpg,https://www.ebay.com/itm/168631787725?_skw=Crustle+183+Paradox+Rift+Pokemon+card&hash=item27433ce0cd:g:EscAAeSw6RlqiRnT,"{""value"": ""8.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.85"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0618,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|117400952662|0,Cresselia #021/064 Sv Shrouded Fable Holo Rare Pokemon TCG NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",cardcachemn,https://i.ebayimg.com/images/g/OacAAeSwzQhqnvMc/s-l225.jpg,https://www.ebay.com/itm/117400952662?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1b55a45f56:g:OacAAeSwzQhqnvMc,"{""value"": ""1.48"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0622,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|126779168326|0,Pokemon Cresselia (21/99) Shrouded Fable LP HOLO,,Ungraded,4000,[],"[""FIXED_PRICE""]",ninetyfive,https://i.ebayimg.com/images/g/XtMAAOSwWQlnN2Qb/s-l225.jpg,https://www.ebay.com/itm/126779168326?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1d84a09646:g:XtMAAOSwWQlnN2Qb,"{""value"": ""0.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.49"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-16T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-23T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0623,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|127424267806|0,Cresselia Holo Rare - 021/064 - Shrouded Fable Pokemon 2024,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",ezvj0dv,https://i.ebayimg.com/images/g/IoIAAeSwUW1o6Wp9/s-l225.jpg,https://www.ebay.com/itm/127424267806?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1dab14061e:g:IoIAAeSwUW1o6Wp9,"{""value"": ""1.39"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0625,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|128036617744|0,Cresselia 021/064 Rare Shrouded Fable Pokemon Holo Near Mint,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",r-technology,https://i.ebayimg.com/images/g/P5MAAeSw7zhqhzyp/s-l225.jpg,https://www.ebay.com/itm/128036617744?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1dcf93be10:g:P5MAAeSw7zhqhzyp,"{""value"": ""1.70"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0627,7b00ea04-5c2a-4172-8025-afba48ddacb3,94d01e3d-09de-4d04-a0d8-1f36a5cfe684,Cresselia,Shrouded Fable,71,illustration_rare,v1|128067076052|0,Pokemon TCG Cresselia 071/064 SV Shrouded Fable Illustration Rare Holo ENG,,Ungraded,4000,[],"[""FIXED_PRICE""]",superpaydro,https://i.ebayimg.com/images/g/kkwAAeSw4C1qnqxq/s-l225.jpg,https://www.ebay.com/itm/128067076052?_skw=Cresselia+71+Shrouded+Fable+Pokemon+card&hash=item1dd1647fd4:g:kkwAAeSw4C1qnqxq,"{""value"": ""30.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-21T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0633,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|127960912711|0,Pokemon TCG Canari 291/217 Ascended Heroes Special Illustration Rare MINT,,Ungraded,4000,[],"[""FIXED_PRICE"", ""BEST_OFFER""]",nightslashtcg,https://i.ebayimg.com/images/g/xM8AAeSwJS5qTDGJ/s-l225.jpg,https://www.ebay.com/itm/127960912711?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1dcb109347:g:xM8AAeSwJS5qTDGJ,"{""value"": ""42.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0637,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|157744132970|459271270581,Ascended Heroes Pokémon Cards! Poké Ball Reverse Holo EX Rare - Choose Your Card,,Ungraded,4000,[],"[""FIXED_PRICE""]",overstackedcards,https://i.ebayimg.com/images/g/2FUAAeSw--9qCCEm/s-l225.jpg,https://www.ebay.com/itm/157744132970?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item24ba48736a:g:2FUAAeSw--9qCCEm,"{""value"": ""75.99"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-15T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-18T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0638,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|137628993526|0,2026 POKEMON ASC EN-ASCENDED HEROES SPECIAL ILLUSTRATION RARE #291 CANARI PSA 10,,Graded,2750,[],"[""FIXED_PRICE""]",gradedgrailz,https://i.ebayimg.com/images/g/wIoAAeSw1KtqgguK/s-l225.jpg,https://www.ebay.com/itm/137628993526?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item200b53c7f6:g:wIoAAeSw1KtqgguK,"{""value"": ""120.00"", ""currency"": ""USD""}","[{""shippingCostType"": ""CALCULATED""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
D2-0641,7f065a2b-5cab-45c8-8fd8-96d4c07c4ee8,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,Ascended Heroes,291,special_illustration_rare,v1|128050977798|0,Canari 291/217 ME Ascended Heroes Special Illustration Rare Pokemon Card - NM,,Ungraded,4000,[],"[""FIXED_PRICE""]",swibbycards,https://i.ebayimg.com/images/g/ffgAAeSwaclqkzBK/s-l225.jpg,https://www.ebay.com/itm/128050977798?_skw=Canari+291+Ascended+Heroes+Pokemon+card&hash=item1dd06edc06:g:ffgAAeSwaclqkzBK,"{""value"": ""52.88"", ""currency"": ""USD""}","[{""shippingCostType"": ""FIXED"", ""shippingCost"": {""value"": ""0.00"", ""currency"": ""USD""}, ""minEstimatedDeliveryDate"": ""2026-09-14T07:00:00.000Z"", ""maxEstimatedDeliveryDate"": ""2026-09-17T07:00:00.000Z""}]",,,PENDING_INDEPENDENT_HUMAN_REVIEW,FINAL_BLIND_TEST,,,,,,,,,,,,,,
