set_id,set_name,card_id,card_variant_id,card_name,card_number,rarity,treatment,printing_type,market_price,pack_price,value_in_packs,image_url,human_label,labeler_id,label_confidence,notes
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,949fc2e2-4ee2-491f-9ff0-a1cb561fcbb1,b638a88e-c062-4915-8cc8-d42dfe7bb400,Mega Diancie ex,282/217,special illustration rare,,holo,60.07,13.79,4.4,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,949fc2e2-4ee2-491f-9ff0-a1cb561fcbb1,b638a88e-c062-4915-8cc8-d42dfe7bb400,Mega Diancie ex,282/217,special illustration rare,,holo,60.07,13.79,4.4,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,cd095ad3-46a0-4091-b843-fd140bb2df1b,7364448a-8757-4c76-afe4-3ad4b88b1b20,Iono's Bellibolt ex,279/217,special illustration rare,,holo,60.04,13.79,4.4,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,cd095ad3-46a0-4091-b843-fd140bb2df1b,7364448a-8757-4c76-afe4-3ad4b88b1b20,Iono's Bellibolt ex,279/217,special illustration rare,,holo,60.04,13.79,4.4,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,86a825eb-47a2-4a6e-901e-70cb8754d5c8,3a848178-ba4a-4003-87cb-c7ce1fc85612,Mega Scrafty ex,285/217,special illustration rare,,holo,58.53,13.79,4.2,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,86a825eb-47a2-4a6e-901e-70cb8754d5c8,3a848178-ba4a-4003-87cb-c7ce1fc85612,Mega Scrafty ex,285/217,special illustration rare,,holo,58.53,13.79,4.2,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,4595d224-1b68-41ab-824e-fbf51ae6427c,f2eeee25-443d-4b90-8b1e-c48e101606df,Mega Gengar ex,269/217,mega attack rare,,holo,58.22,13.79,4.2,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,4595d224-1b68-41ab-824e-fbf51ae6427c,f2eeee25-443d-4b90-8b1e-c48e101606df,Mega Gengar ex,269/217,mega attack rare,,holo,58.22,13.79,4.2,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,d9e2af7b-9cca-4ed8-a8f0-fc7a3eaaa781,c9ae78da-4fad-4106-9e5c-963d53c1040e,Mega Hawlucha ex,283/217,special illustration rare,,holo,56.96,13.79,4.1,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,d9e2af7b-9cca-4ed8-a8f0-fc7a3eaaa781,c9ae78da-4fad-4106-9e5c-963d53c1040e,Mega Hawlucha ex,283/217,special illustration rare,,holo,56.96,13.79,4.1,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,b6a0e835-8f4d-4e3b-84e1-2f6231f47464,c59c80d6-b132-47c5-a631-19a573c12b2c,Fezandipiti ex,288/217,special illustration rare,,holo,55.43,13.79,4.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,b6a0e835-8f4d-4e3b-84e1-2f6231f47464,c59c80d6-b132-47c5-a631-19a573c12b2c,Fezandipiti ex,288/217,special illustration rare,,holo,55.43,13.79,4.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,64f142ec-8cc8-4f98-8844-f6d1ee11982d,d3c8f04e-a9e1-4d74-936d-75d4c7a1af1f,Mega Emboar ex,273/217,special illustration rare,,holo,49.90,13.79,3.6,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,64f142ec-8cc8-4f98-8844-f6d1ee11982d,d3c8f04e-a9e1-4d74-936d-75d4c7a1af1f,Mega Emboar ex,273/217,special illustration rare,,holo,49.90,13.79,3.6,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,642f03a8-acc4-44c4-adc3-2a10d12d5f2b,754f0669-40c0-4e66-823e-8a2e6c4315e4,Mega Eelektross ex,278/217,special illustration rare,,holo,40.83,13.79,3.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,642f03a8-acc4-44c4-adc3-2a10d12d5f2b,754f0669-40c0-4e66-823e-8a2e6c4315e4,Mega Eelektross ex,278/217,special illustration rare,,holo,40.83,13.79,3.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,696dfaad-c1ea-4193-9e6a-6d78253c6af9,ccf05d3e-022c-467b-a4ed-94750ea0fd8d,Mega Dragonite ex,271/217,mega attack rare,,holo,39.68,13.79,2.9,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,696dfaad-c1ea-4193-9e6a-6d78253c6af9,ccf05d3e-022c-467b-a4ed-94750ea0fd8d,Mega Dragonite ex,271/217,mega attack rare,,holo,39.68,13.79,2.9,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,1c4561ce-934a-47bb-9275-dc1488ebf225,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,291/217,special illustration rare,,holo,39.17,13.79,2.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,1c4561ce-934a-47bb-9275-dc1488ebf225,3805ddb2-e4cd-40b3-8a52-82398effa130,Canari,291/217,special illustration rare,,holo,39.17,13.79,2.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,7bf1bfde-34b3-4031-a93d-997b1f55796c,b76af497-1775-448d-a793-0c692dc243f1,Iris's Fighting Spirit,292/217,special illustration rare,,holo,32.19,13.79,2.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,7bf1bfde-34b3-4031-a93d-997b1f55796c,b76af497-1775-448d-a793-0c692dc243f1,Iris's Fighting Spirit,292/217,special illustration rare,,holo,32.19,13.79,2.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,94daf77f-11aa-493f-855f-c065a76ff17b,d09487ae-77e0-4262-b6e1-6cfa350d3ee9,Team Rocket's Mimikyu,238/217,illustration rare,,holo,21.35,13.79,1.5,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,94daf77f-11aa-493f-855f-c065a76ff17b,d09487ae-77e0-4262-b6e1-6cfa350d3ee9,Team Rocket's Mimikyu,238/217,illustration rare,,holo,21.35,13.79,1.5,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,66999f5d-4050-4ea5-bf8d-dbe7a08940b6,441ffead-a0d2-4186-8e9f-5a1d179a21af,Surfer,293/217,special illustration rare,,holo,19.39,13.79,1.4,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,66999f5d-4050-4ea5-bf8d-dbe7a08940b6,441ffead-a0d2-4186-8e9f-5a1d179a21af,Surfer,293/217,special illustration rare,,holo,19.39,13.79,1.4,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,0a47e16e-9d5f-476c-a61e-05d98822e6c9,237fa6d2-e1db-4ca3-81d5-24857f078da4,Erika's Tangela,218/217,illustration rare,,holo,17.76,13.79,1.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,0a47e16e-9d5f-476c-a61e-05d98822e6c9,237fa6d2-e1db-4ca3-81d5-24857f078da4,Erika's Tangela,218/217,illustration rare,,holo,17.76,13.79,1.3,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,bf5520f2-b1e9-4f70-b06d-cd43855d89cf,f66c0639-8d5a-4b61-a47b-43e36d55cc82,Marill,232/217,illustration rare,,holo,13.79,13.79,1.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,bf5520f2-b1e9-4f70-b06d-cd43855d89cf,f66c0639-8d5a-4b61-a47b-43e36d55cc82,Marill,232/217,illustration rare,,holo,13.79,13.79,1.0,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,a8772866-f848-4c25-83e5-364cb6f32c98,aa9e8e1d-2e6b-4712-8885-5f3b982dc915,Banette,234/217,illustration rare,,holo,10.94,13.79,0.8,,,,,
75cd439d-aaa2-41cb-86f3-2fefa5b26e29,Ascended Heroes,a8772866-f848-4c25-83e5-364cb6f32c98,aa9e8e1d-2e6b-4712-8885-5f3b982dc915,Banette,234/217,illustration rare,,holo,10.94,13.79,0.8,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,4a5b3653-6b56-4d6e-9aea-b424fd336a35,9874f528-8009-43af-bd45-74095b43410f,Umbreon ex,161/131,special illustration rare,,holo,1472.79,14.86,99.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,4a5b3653-6b56-4d6e-9aea-b424fd336a35,9874f528-8009-43af-bd45-74095b43410f,Umbreon ex,161/131,special illustration rare,,holo,1472.79,14.86,99.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,4854ed46-b0bd-4d7c-8ff0-501cc8d555a3,39e1da89-16b4-4987-8d62-c0aa8ad88866,Sylveon ex,156/131,special illustration rare,,holo,542.64,14.86,36.5,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,4854ed46-b0bd-4d7c-8ff0-501cc8d555a3,39e1da89-16b4-4987-8d62-c0aa8ad88866,Sylveon ex,156/131,special illustration rare,,holo,542.64,14.86,36.5,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,74e0c04d-b1bc-4241-a77f-3ec1a6cb8f41,9d636c4c-055f-4e85-b5ef-64675007d904,Leafeon ex,144/131,special illustration rare,,holo,342.61,14.86,23.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,74e0c04d-b1bc-4241-a77f-3ec1a6cb8f41,9d636c4c-055f-4e85-b5ef-64675007d904,Leafeon ex,144/131,special illustration rare,,holo,342.61,14.86,23.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,f32e4b5a-8021-4151-9b70-9f9d1f14e574,d313dc8b-f99c-47b8-b814-77c527f1c053,Espeon ex,155/131,special illustration rare,,holo,320.25,14.86,21.6,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,f32e4b5a-8021-4151-9b70-9f9d1f14e574,d313dc8b-f99c-47b8-b814-77c527f1c053,Espeon ex,155/131,special illustration rare,,holo,320.25,14.86,21.6,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,6c8d3501-5073-49d6-bb0f-3267eb86dc3a,f2e08fe1-32d6-4cbb-8163-5f495f02dcac,Vaporeon ex,149/131,special illustration rare,,holo,296.46,14.86,20.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,6c8d3501-5073-49d6-bb0f-3267eb86dc3a,f2e08fe1-32d6-4cbb-8163-5f495f02dcac,Vaporeon ex,149/131,special illustration rare,,holo,296.46,14.86,20.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,0b7ea531-8cc5-433a-ac6f-3481c6653323,57f39605-5dbb-46f2-8909-3e99f0c68ccc,Glaceon ex,150/131,special illustration rare,,holo,294.45,14.86,19.8,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,0b7ea531-8cc5-433a-ac6f-3481c6653323,57f39605-5dbb-46f2-8909-3e99f0c68ccc,Glaceon ex,150/131,special illustration rare,,holo,294.45,14.86,19.8,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,5d235e3b-7040-45b1-8012-3e38a82d5b4c,834e3ffd-5d74-4b8c-b1bb-b9a3cf729b13,Flareon ex,146/131,special illustration rare,,holo,213.21,14.86,14.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,5d235e3b-7040-45b1-8012-3e38a82d5b4c,834e3ffd-5d74-4b8c-b1bb-b9a3cf729b13,Flareon ex,146/131,special illustration rare,,holo,213.21,14.86,14.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,9d188fab-f9d2-4036-a90e-f241c00194a8,cd7798fe-711e-4cad-a015-7139b3d49bf6,Jolteon ex,153/131,special illustration rare,,holo,196.68,14.86,13.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,9d188fab-f9d2-4036-a90e-f241c00194a8,cd7798fe-711e-4cad-a015-7139b3d49bf6,Jolteon ex,153/131,special illustration rare,,holo,196.68,14.86,13.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,067cb474-5ae4-4d07-bb9d-0c430688855a,22b18882-1d65-40f8-bfa4-d6dabb5436ea,Eevee ex,167/131,special illustration rare,,holo,183.95,14.86,12.4,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,067cb474-5ae4-4d07-bb9d-0c430688855a,22b18882-1d65-40f8-bfa4-d6dabb5436ea,Eevee ex,167/131,special illustration rare,,holo,183.95,14.86,12.4,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,2221a563-80bd-4998-afc5-945213112493,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,162/131,special illustration rare,,holo,167.88,14.86,11.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,2221a563-80bd-4998-afc5-945213112493,efae0727-f8c2-48c5-a33e-c308be0d288d,Roaring Moon ex,162/131,special illustration rare,,holo,167.88,14.86,11.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,86093a45-220e-4227-984e-7bee3711b055,bb6ebfa8-886c-4b5c-822a-7431870bb339,Dragapult ex,165/131,special illustration rare,,holo,105.94,14.86,7.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,86093a45-220e-4227-984e-7bee3711b055,bb6ebfa8-886c-4b5c-822a-7431870bb339,Dragapult ex,165/131,special illustration rare,,holo,105.94,14.86,7.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,c34b9f8b-77aa-4aa2-9c42-915d5541f364,556f46c4-690f-4301-90c0-a3dc44d62f1c,Ceruledge ex,147/131,special illustration rare,,holo,102.84,14.86,6.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,c34b9f8b-77aa-4aa2-9c42-915d5541f364,556f46c4-690f-4301-90c0-a3dc44d62f1c,Ceruledge ex,147/131,special illustration rare,,holo,102.84,14.86,6.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,de5fc7fd-b6f8-400e-9880-397328bf83c2,33cbee8f-04ae-408d-9da1-15177b869837,Umbreon,059/131,rare,master ball,holo,78.97,14.86,5.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,de5fc7fd-b6f8-400e-9880-397328bf83c2,33cbee8f-04ae-408d-9da1-15177b869837,Umbreon,059/131,rare,master ball,holo,78.97,14.86,5.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,7ea4e5fd-396b-417d-a05c-c7a38cc4040e,7506d762-349f-4927-880b-ba349581c551,Raging Bolt ex,166/131,special illustration rare,,holo,69.03,14.86,4.6,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,7ea4e5fd-396b-417d-a05c-c7a38cc4040e,7506d762-349f-4927-880b-ba349581c551,Raging Bolt ex,166/131,special illustration rare,,holo,69.03,14.86,4.6,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,d4725518-5dbf-48fe-9542-503c4c882aa3,5857bd2f-19e4-453f-91c9-cd422927c951,Bloodmoon Ursaluna ex,168/131,special illustration rare,,holo,63.95,14.86,4.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,d4725518-5dbf-48fe-9542-503c4c882aa3,5857bd2f-19e4-453f-91c9-cd422927c951,Bloodmoon Ursaluna ex,168/131,special illustration rare,,holo,63.95,14.86,4.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,262dc69b-c282-4332-9c26-b4d82d28af45,fa7fa489-af02-4865-852b-5b2c80a4c952,Pikachu ex,179/131,hyper rare,,holo,60.65,14.86,4.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,262dc69b-c282-4332-9c26-b4d82d28af45,fa7fa489-af02-4865-852b-5b2c80a4c952,Pikachu ex,179/131,hyper rare,,holo,60.65,14.86,4.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,79293b36-668c-43d4-b0a8-405d74f530c4,02727a2d-a6d3-4bc1-b857-ac25eb5ad81a,Gholdengo ex,164/131,special illustration rare,,holo,50.38,14.86,3.4,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,79293b36-668c-43d4-b0a8-405d74f530c4,02727a2d-a6d3-4bc1-b857-ac25eb5ad81a,Gholdengo ex,164/131,special illustration rare,,holo,50.38,14.86,3.4,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,f2235b32-d3c2-4ed4-b915-30e9def24973,f1b5fc9f-46a0-4d5e-b06a-3b70c797873a,Iron Valiant ex,157/131,special illustration rare,,holo,47.43,14.86,3.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,f2235b32-d3c2-4ed4-b915-30e9def24973,f1b5fc9f-46a0-4d5e-b06a-3b70c797873a,Iron Valiant ex,157/131,special illustration rare,,holo,47.43,14.86,3.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,0d0303cc-a3a5-4eb3-9e22-2719c49845de,9966439c-b0ce-4a4c-8adb-afb64dfabb1f,Palafin ex,151/131,special illustration rare,,holo,42.60,14.86,2.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,0d0303cc-a3a5-4eb3-9e22-2719c49845de,9966439c-b0ce-4a4c-8adb-afb64dfabb1f,Palafin ex,151/131,special illustration rare,,holo,42.60,14.86,2.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,523b2fd0-23fe-40da-8882-f528816a7d7e,f7172bb8-7454-4aa6-a387-b07acc67ad9c,Vaporeon,022/131,rare,master ball,holo,37.71,14.86,2.5,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,523b2fd0-23fe-40da-8882-f528816a7d7e,f7172bb8-7454-4aa6-a387-b07acc67ad9c,Vaporeon,022/131,rare,master ball,holo,37.71,14.86,2.5,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,9ef1b311-cee4-4d70-ab3b-59f6fbb06ecd,89c41dd4-0131-4b07-88ca-cd0a5d12714b,Iron Crown ex,158/131,special illustration rare,,holo,35.75,14.86,2.4,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,9ef1b311-cee4-4d70-ab3b-59f6fbb06ecd,89c41dd4-0131-4b07-88ca-cd0a5d12714b,Iron Crown ex,158/131,special illustration rare,,holo,35.75,14.86,2.4,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,75dde62f-a6e0-41a4-894f-2f0c459c4573,a5ebdf50-577f-4cae-85ba-133287e47475,Leafeon,005/131,rare,master ball,holo,33.74,14.86,2.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,75dde62f-a6e0-41a4-894f-2f0c459c4573,a5ebdf50-577f-4cae-85ba-133287e47475,Leafeon,005/131,rare,master ball,holo,33.74,14.86,2.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,f73ddf8d-8a56-4465-9b70-6d2516c39759,a31cd746-f305-408f-bea4-69d80598493d,Sylveon,040/131,rare,master ball,holo,32.66,14.86,2.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,f73ddf8d-8a56-4465-9b70-6d2516c39759,a31cd746-f305-408f-bea4-69d80598493d,Sylveon,040/131,rare,master ball,holo,32.66,14.86,2.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,03ce34bd-ede8-4cbf-81df-6a89a482c84e,ff11f9f0-5811-467e-830f-222253916634,Terapagos ex,169/131,special illustration rare,,holo,32.13,14.86,2.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,03ce34bd-ede8-4cbf-81df-6a89a482c84e,ff11f9f0-5811-467e-830f-222253916634,Terapagos ex,169/131,special illustration rare,,holo,32.13,14.86,2.2,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,309c4ffd-6e32-4c6f-bb4d-264d2a2b5ae2,2dc0c998-c3c8-415d-a43f-3a8516cb91fe,Jolteon,029/131,rare,master ball,holo,30.94,14.86,2.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,309c4ffd-6e32-4c6f-bb4d-264d2a2b5ae2,2dc0c998-c3c8-415d-a43f-3a8516cb91fe,Jolteon,029/131,rare,master ball,holo,30.94,14.86,2.1,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,e977e3d8-0048-4b74-afb1-4682dda8e917,5f1d1a9b-3b1b-484b-af7d-34b5ddc4e08d,Flareon,013/131,rare,master ball,holo,29.84,14.86,2.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,e977e3d8-0048-4b74-afb1-4682dda8e917,5f1d1a9b-3b1b-484b-af7d-34b5ddc4e08d,Flareon,013/131,rare,master ball,holo,29.84,14.86,2.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,2fe32743-d21d-4eef-a211-73649ac0507b,7742ce08-cc50-4dda-a049-02da842fae62,Iron Hands ex,154/131,special illustration rare,,holo,29.79,14.86,2.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,2fe32743-d21d-4eef-a211-73649ac0507b,7742ce08-cc50-4dda-a049-02da842fae62,Iron Hands ex,154/131,special illustration rare,,holo,29.79,14.86,2.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,4fc344c2-cd9b-40b7-9fdc-a438de209feb,e1b65cc8-2512-4010-a8e5-bc8785a37da1,Pecharunt ex,163/131,special illustration rare,,holo,29.26,14.86,2.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,4fc344c2-cd9b-40b7-9fdc-a438de209feb,e1b65cc8-2512-4010-a8e5-bc8785a37da1,Pecharunt ex,163/131,special illustration rare,,holo,29.26,14.86,2.0,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,2f242b67-0eb2-4bd1-a886-876e49d4a17f,feec56e3-b748-41a9-b896-2e09ce5f0530,Crispin,171/131,special illustration rare,,holo,28.87,14.86,1.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,2f242b67-0eb2-4bd1-a886-876e49d4a17f,feec56e3-b748-41a9-b896-2e09ce5f0530,Crispin,171/131,special illustration rare,,holo,28.87,14.86,1.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,47d82b5d-f3a6-44aa-a2c7-8c70ae0d0bda,d6fc97a3-3933-4c76-aacb-def5f3fb62a6,Glaceon,025/131,rare,master ball,holo,28.38,14.86,1.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,47d82b5d-f3a6-44aa-a2c7-8c70ae0d0bda,d6fc97a3-3933-4c76-aacb-def5f3fb62a6,Glaceon,025/131,rare,master ball,holo,28.38,14.86,1.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,e49e39a2-ece8-4525-9448-b43612273c91,766e3d02-42fb-4d42-a5e9-4e19d2347e41,Espeon,033/131,rare,master ball,holo,27.59,14.86,1.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,e49e39a2-ece8-4525-9448-b43612273c91,766e3d02-42fb-4d42-a5e9-4e19d2347e41,Espeon,033/131,rare,master ball,holo,27.59,14.86,1.9,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,99bb62a2-cceb-4948-97bb-a2baf89b4745,49ba85d6-3584-41f7-8724-1e9576320d42,Janine's Secret Art,173/131,special illustration rare,,holo,26.13,14.86,1.8,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,99bb62a2-cceb-4948-97bb-a2baf89b4745,49ba85d6-3584-41f7-8724-1e9576320d42,Janine's Secret Art,173/131,special illustration rare,,holo,26.13,14.86,1.8,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,6556ee3c-1959-4e8c-bd11-32ac1fd91372,dc357571-0074-4f0c-82a1-f8ce18538562,Lacey,175/131,special illustration rare,,holo,25.73,14.86,1.7,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,6556ee3c-1959-4e8c-bd11-32ac1fd91372,dc357571-0074-4f0c-82a1-f8ce18538562,Lacey,175/131,special illustration rare,,holo,25.73,14.86,1.7,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,a1080114-a464-46f3-8682-6051f3388496,5c1dfc2b-1f6d-4c22-8d33-4eda9853de33,Sandy Shocks ex,159/131,special illustration rare,,holo,25.48,14.86,1.7,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,a1080114-a464-46f3-8682-6051f3388496,5c1dfc2b-1f6d-4c22-8d33-4eda9853de33,Sandy Shocks ex,159/131,special illustration rare,,holo,25.48,14.86,1.7,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,fde9ceb3-e847-4d97-b0cd-3b1263804ef8,51980b9d-b86f-4969-b605-b20d408463d3,Dudunsparce,080/131,rare,master ball,holo,19.66,14.86,1.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,fde9ceb3-e847-4d97-b0cd-3b1263804ef8,51980b9d-b86f-4969-b605-b20d408463d3,Dudunsparce,080/131,rare,master ball,holo,19.66,14.86,1.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,a22a175b-fb51-41f1-a1d6-e843846dc1ee,77c10d10-97d3-4bae-9bed-d3c013b5c899,Teal Mask Ogerpon ex,145/131,special illustration rare,,holo,19.54,14.86,1.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,a22a175b-fb51-41f1-a1d6-e843846dc1ee,77c10d10-97d3-4bae-9bed-d3c013b5c899,Teal Mask Ogerpon ex,145/131,special illustration rare,,holo,19.54,14.86,1.3,,,,,
7a3dd188-4375-41af-94de-c5247fe0b1a6,Prismatic Evolutions,7c20f2eb-b753-46d3-9a9a-52ae93c228ca,b32c5693-6986-4406-b5f5-8ed731a65d7b,Kieran,174/131,special illustration rare,,holo,18.85,14.86,1.3,,,,,
